¡ˆ¡°,¿œΩ√,∆Ú±’ ¿ÃªÍ»≠≈∫º“(CO2) πË∞Ê¥Î±‚≥Ûµµ(ppm),∆Ú±’ ∏ﬁ≈∫(CH4) πË∞Ê¥Î±‚≥Ûµµ(ppb),∆Ú±’ æ∆ªÍ»≠¡˙º“(N2O) πË∞Ê¥Î±‚≥Ûµµ(ppb),∆Ú±’ ø∞»≠∫“»≠≈∫º“11(CFC11) πË∞Ê¥Î±‚≥Ûµµ(ppt),∆Ú±’ ø∞»≠∫“»≠≈∫º“12(CFC12) πË∞Ê¥Î±‚≥Ûµµ(ppt),∆Ú±’ ø∞»≠∫“»≠≈∫º“113(CFC113) πË∞Ê¥Î±‚≥Ûµµ(ppt),∆Ú±’ ¿∞∫“»≠»≤(SF6) πË∞Ê¥Î±‚≥Ûµµ(ppt)
132,2019-01-01,417.6787,1963.785098,331.2845504,231.79335,,70.92087,10.0689
132,2019-01-02,418.45947,1970.757137,331.8068915,230.728715,,70.9315,10.08168571
132,2019-01-03,,1969.987711,332.0422385,231.29469,,71.02345,10.081475
132,2019-01-04,,,331.4316572,231.3219056,,,
132,2019-01-05,,1966.894401,332.6377733,229.4356308,,70.41460667,
132,2019-01-06,,1978.361834,,230.11365,,70.43216842,
132,2019-01-07,424.90384,,,232.0300071,,70.82318667,10.1413
132,2019-01-08,,1982.224987,332.1505244,231.3882059,,71.35493684,10.14072
132,2019-01-09,,,331.9877193,231.5611313,,70.91661875,10.151
132,2019-01-10,,,,232.4167375,,71.34989231,
132,2019-01-11,,,,,,,
132,2019-01-12,,,,,,71.34487,
132,2019-01-13,,2094.868691,333.7904951,,,71.52645833,
132,2019-01-14,,,,,,,
132,2019-01-15,,2013.713563,333.3646991,232.6637429,,71.39047692,10.015175
132,2019-01-16,419.25024,1981.923143,332.2499923,231.917875,,71.01305789,10.074075
132,2019-01-17,424.86851,2002.264218,332.787055,,,71.21745294,
132,2019-01-18,431.83728,,,,,71.115245,
132,2019-01-19,,,,,,,
132,2019-01-20,418.57821,1987.440137,332.0158989,231.6195786,,70.94916429,10.106975
132,2019-01-21,421.50317,1988.153898,331.6033164,231.0532667,,70.63805263,10.06655
132,2019-01-22,427.37589,2056.651565,333.0381539,,,70.8879125,
132,2019-01-23,,2022.851495,332.9448073,232.1799667,,71.3059875,
132,2019-01-24,417.462,,,231.4686526,,70.80471579,10.07844667
132,2019-01-25,419.52935,1989.794704,331.8623937,230.55931,,70.471685,10.08556667
132,2019-01-26,418.99606,1977.083911,331.7365216,230.332915,,70.710055,10.03905
132,2019-01-27,,1971.856294,332.7602564,231.6748333,,70.92885,10.10807
132,2019-01-28,,1986.990126,332.4241072,231.6687929,,71.4369375,10.03626
132,2019-01-29,,,,230.955565,,71.14107059,10.05578125
132,2019-01-30,,,331.5189222,231.43745,,71.49534167,10.1213625
132,2019-01-31,,1976.217542,331.453116,231.05556,,70.88616875,10.04167143
132,2019-02-01,420.85093,1985.861878,331.6821022,231.19007,,70.75632778,10.12948462
132,2019-02-02,425.38603,2014.706837,332.751398,233.36555,,71.5188,10.1654
132,2019-02-03,427.47126,2037.798011,333.6491064,233.94555,,71.38801111,
132,2019-02-04,,1990.50811,331.76896,231.8661,,70.86912,10.04048571
132,2019-02-05,,,333.5010102,231.8858857,,70.80824,10.07244286
132,2019-02-06,,,,231.9859875,,70.53976111,10.1914
132,2019-02-07,419.09608,1977.51923,332.2931361,231.08066,,70.85816,10.05336667
132,2019-02-08,419.65647,1978.839422,331.8655267,230.9648526,,70.69330526,10.058615
132,2019-02-09,419.5402,1975.153611,332.1793458,231.091165,,70.7521,10.08304444
132,2019-02-10,,1987.164141,332.5981308,231.3905111,,70.95293333,10.13601
132,2019-02-11,420.94219,1982.516533,332.8992999,231.29359,,70.858655,10.12376
132,2019-02-12,,2027.400638,,232.3900714,,70.75608,10.14253077
132,2019-02-13,,1989.804637,333.2663749,232.1108167,,70.98894211,10.07221429
132,2019-02-14,,1980.813577,332.6665064,231.0271647,,70.71272,10.15133333
132,2019-02-15,,,,230.9453059,,70.81502353,10.10128182
132,2019-02-16,425.83452,2009.876276,332.8200402,232.41949,,70.87516111,10.1185
132,2019-02-17,419.53,1978.60925,332.6057102,231.292045,,70.99891333,10.10021765
132,2019-02-18,,,333.1480516,231.4696143,,71.12497778,10.1744
132,2019-02-19,,2028.932721,334.7464311,231.98948,,70.9499125,10.08685
132,2019-02-20,429.85866,2021.686025,334.4228454,,,71.4622,10.14456667
132,2019-02-21,426.51828,,,232.9274,,,
132,2019-02-22,,1990.505165,333.4539281,232.567,,71.2271,
132,2019-02-23,,,,,,71.16532,
132,2019-02-24,,,,,,70.81416,
132,2019-02-25,,,,231.31406,,70.85728,10.08375
132,2019-02-26,,1989.198866,332.7577854,231.8025211,,70.7253,10.1696
132,2019-02-27,,,,232.1414462,,71.268,
132,2019-02-28,,2028.758529,,232.49065,,71.25707143,
132,2019-03-01,,,337.3242489,,,,
132,2019-03-02,,,337.7651315,,,,
132,2019-03-03,,,335.695539,,,,
132,2019-03-04,,,,,,,
132,2019-03-05,,,,,,,
132,2019-03-06,,,,,,,
132,2019-03-07,420.32748,1989.872819,333.1329688,232.70306,,70.68709375,10.08447
132,2019-03-08,420.83334,,,231.8028529,,70.71393684,10.13519286
132,2019-03-09,,,,232.3596077,,70.98114444,10.1419625
132,2019-03-10,,1986.362782,333.5884873,232.4955222,,71.11057273,10.10805
132,2019-03-11,420.49653,1974.007243,332.2427491,232.9893833,,71.13446429,10.19708333
132,2019-03-12,424.40167,1999.69136,332.6626216,231.1644333,,70.9186875,10.06295
132,2019-03-13,420.35954,1977.469914,331.6263883,231.7745722,,70.83837895,10.17357
132,2019-03-14,421.7203,1989.351776,332.3575271,231.3158182,,70.91484286,10.13827143
132,2019-03-15,,,332.7935432,232.3082167,,71.23354286,10.168
132,2019-03-16,421.3159,1979.524066,331.9808983,231.8074056,,70.97946316,10.19524545
132,2019-03-17,420.77323,,,232.4462133,,71.12147222,10.18185333
132,2019-03-18,,,332.5551205,232.1325667,,70.684795,10.14031
132,2019-03-19,421.1736,1975.858129,332.1719268,232.1794053,,70.74242143,10.19446667
132,2019-03-20,,1981.401251,333.6493699,233.7781,,71.6237,
132,2019-03-21,422.04679,1983.924868,332.8309965,232.0055875,,70.74514,10.12785714
132,2019-03-22,419.27706,1968.29713,332.1587657,230.48714,,70.57053,10.07939167
132,2019-03-23,420.64747,1978.63378,332.4666681,230.9150556,,71.25817692,10.12147
132,2019-03-24,420.03317,1972.576805,,231.242675,,70.7416,10.16692941
132,2019-03-25,420.49137,1977.633577,,233.081755,,70.83853889,10.18667
132,2019-03-26,426.85678,2001.681888,,232.04108,,70.6077,
132,2019-03-27,426.86242,2037.048928,334.1846452,,,,
132,2019-03-28,424.34173,1991.136664,,231.3281273,,70.84224167,10.10821818
132,2019-03-29,426.54319,1981.075311,,231.793965,,70.72341176,10.19068889
132,2019-03-30,422.04422,1987.324784,332.4686178,231.90178,,70.97575882,10.16515
132,2019-03-31,419.68762,1972.003217,332.4811718,231.014175,,70.655895,10.14500526
132,2019-04-01,420.96713,,,232.26888,,70.6085,10.1944
132,2019-04-02,420.6181,,,232.6566316,,70.81875833,10.25271429
132,2019-04-03,421.20205,1973.115071,332.7143928,233.42515,,71.14975625,
132,2019-04-04,420.30835,1966.16952,332.5064764,233.219065,,70.832385,10.24115714
132,2019-04-05,419.56061,1966.648274,332.8547406,231.5912333,,70.80520714,10.18328182
132,2019-04-06,,,,231.6801684,,70.79317222,10.25698333
132,2019-04-07,,,,231.96343,,70.93704286,10.2489
132,2019-04-08,420.98848,,,231.279015,,70.89654,10.14712105
132,2019-04-09,422.92777,1994.694677,333.2591811,231.5858579,,70.63346111,10.20924
132,2019-04-10,423.35473,1974.250594,333.2055106,231.874035,,70.50780526,10.2093
132,2019-04-11,424.29147,,,232.08265,,70.82041667,10.2454
132,2019-04-12,423.7137,,,233.8283444,,70.91099412,10.389975
132,2019-04-13,,,,,,71.07385,10.37595
132,2019-04-14,,1995.495475,334.4951737,234.3677,,70.88598462,
132,2019-04-15,420.48195,1973.835982,333.4545451,231.82061,,70.94843846,10.21299286
132,2019-04-16,422.90518,,334.5253815,231.8740111,,71.029775,10.2317
132,2019-04-17,420.23654,,,232.1161,,70.89755,10.28515882
132,2019-04-18,418.13425,1943.865423,333.3351156,231.2249789,,70.77968333,10.30054
132,2019-04-19,,,,234.03665,,,
132,2019-04-20,,,,234.1010714,,,
132,2019-04-21,420.12335,,,232.9365143,,71.14043333,10.486
132,2019-04-22,,,,233.1913,,71.036,
132,2019-04-23,,,,,,,
132,2019-04-24,,,,,,71.04302857,
132,2019-04-25,424.8967,1982.726279,333.8247423,233.12816,,70.64626667,10.31652
132,2019-04-26,422.92943,1972.412119,332.8684138,231.3781563,,70.46892,10.21192727
132,2019-04-27,,1982.106664,333.4789662,230.8628333,,70.52441176,10.22796667
132,2019-04-28,,1982.022919,333.8891232,231.402705,,70.38796154,10.30366667
132,2019-04-29,,,336.0817549,232.37792,,70.493845,
132,2019-04-30,,2039.654198,336.6209822,231.71755,,70.154255,10.43153333
132,2019-05-01,423.86617,1985.833562,333.6679668,232.6659,,70.74575,10.46786
132,2019-05-02,421.80847,1968.648805,332.7018283,232.3639667,,70.67830833,10.32233333
132,2019-05-03,427.89171,1994.908724,334.0336402,233.1012833,,70.45436842,10.37974444
132,2019-05-04,,,,,,70.225325,10.5316
132,2019-05-05,,,,232.74045,,70.09067273,
132,2019-05-06,,1956.935495,332.8622169,227.755005,,69.26911,10.26727
132,2019-05-07,,1972.560346,333.7275827,232.2344571,,69.62715,10.3883
132,2019-05-08,420.92295,1977.983745,332.9661598,230.8606211,,70.10518333,10.315625
132,2019-05-09,419.61296,1965.21959,332.7501665,228.4849,,69.49407,10.29818
132,2019-05-10,418.75662,,,228.338425,,69.63423,10.41822143
132,2019-05-11,,1957.235185,332.965935,228.37796,,69.640845,10.4966
132,2019-05-12,,,,227.8593579,,69.46854444,10.41669375
132,2019-05-13,,,333.8479008,230.30128,497.92993,69.47985,10.5691
132,2019-05-14,,,334.7349895,231.4617688,498.82975,69.94445,
132,2019-05-15,,,,231.700415,499.290465,70.01740667,
132,2019-05-16,,,,230.8298714,501.88353,,
132,2019-05-17,,,334.7981099,230.2119944,499.035915,69.77095385,
132,2019-05-18,417.38848,1962.026642,332.3500459,226.913335,497.37194,68.909825,
132,2019-05-19,,1984.790683,333.649774,227.076565,496.973915,68.536695,10.5927
132,2019-05-20,419.57503,,,227.074035,497.30997,68.88526,10.24701
132,2019-05-21,419.14199,1973.948495,,230.7444333,498.23716,69.37277895,10.39421
132,2019-05-22,425.7005,2052.851761,333.918698,232.7115667,500.830545,69.08023,10.64834286
132,2019-05-23,,,335.2586835,,502.406015,,
132,2019-05-24,,,336.0512073,,504.1771667,,
132,2019-05-25,421.98311,1995.9313,333.6662805,230.0735462,498.892375,69.65564,10.64192
132,2019-05-26,,1982.783671,333.3330408,231.1665895,498.777425,69.5458875,10.72436
132,2019-05-27,417.9738,1953.708411,332.8777791,228.0604263,497.81058,69.36158824,10.43642632
132,2019-05-28,415.15114,1965.951175,332.9558013,227.7986125,497.50543,68.94481111,10.260195
132,2019-05-29,423.18392,2005.787318,334.4564081,,501.6261579,69.62727143,
132,2019-05-30,423.72674,2023.548838,335.0535813,229.409225,500.9075308,69.49975,10.4838
132,2019-05-31,415.84399,1950.616821,,229.127795,497.97756,69.60694211,10.49375789
132,2019-06-01,416.53189,,,230.126595,497.837955,69.6178,10.51224
132,2019-06-02,,,,230.03132,497.7992,69.494175,10.51924
132,2019-06-03,416.00746,,,230.58704,498.3362,69.89514,10.61566667
132,2019-06-04,,,,230.5960083,498.519975,69.7002,10.59566667
132,2019-06-05,416.14918,,,228.36625,497.735235,69.81751765,10.55015
132,2019-06-06,,,,228.8221333,499.08398,69.66175,10.54674
132,2019-06-07,,2012.576088,334.283184,229.4285545,499.20837,69.57527222,
132,2019-06-08,,,,231.1469167,498.642215,69.33843684,
132,2019-06-09,417.42918,,,230.3956278,497.357715,69.57357,
132,2019-06-10,414.49427,,,228.48023,497.25157,69.35681,10.59191429
132,2019-06-11,420.25696,,,229.137805,497.193415,68.955425,10.65686667
132,2019-06-12,415.49379,,,228.73156,497.20818,69.199535,10.64155
132,2019-06-13,,,,229.01101,498.03996,69.14662,10.6894
132,2019-06-14,,1992.087825,333.9034954,229.1009846,497.901045,69.08273571,
132,2019-06-15,,1982.010418,334.1824005,229.0112143,497.934105,69.37956,10.483375
132,2019-06-16,,,,228.46358,496.5824,68.954505,10.47734
132,2019-06-17,416.07498,1998.866086,335.8439147,229.526065,496.78389,69.13097,10.331205
132,2019-06-18,415.54863,1999.192398,334.7465134,230.4706867,497.807895,69.4923625,10.48648889
132,2019-06-19,414.68426,,,231.3294,499.15189,,
132,2019-06-20,,,,231.090425,498.38469,,
132,2019-06-21,,,,,498.36924,,
132,2019-06-22,,,,230.4413333,497.951445,69.026875,
132,2019-06-23,,,,229.9779,496.070245,68.97269,
132,2019-06-24,,,,229.80952,496.28506,68.96694,
132,2019-06-25,,,,229.1347684,496.22625,68.99947,
132,2019-06-26,,,336.6182349,229.9225,496.65999,68.9852,
132,2019-06-27,,,,230.77876,497.3427,68.78829412,
132,2019-06-28,,,334.7900592,230.1151667,496.285575,68.78291,
132,2019-06-29,,,,228.3872867,496.438505,69.048825,10.6746
132,2019-06-30,415.91404,1996.970919,334.211929,228.2427211,496.53914,69.18158571,
132,2019-07-01,,,,,497.8520545,69.3505,
132,2019-07-02,415.62463,,334.8234735,,497.8240706,,
132,2019-07-03,412.82031,,,,497.4681667,,
132,2019-07-04,,,334.9207646,,496.8713235,,
132,2019-07-05,,,,230.04952,496.88593,69.44156667,
132,2019-07-06,,,334.8454037,229.9954111,496.259265,69.16083571,
132,2019-07-07,,2017.862522,334.2506106,230.0964,496.06398,69.39875625,
132,2019-07-08,,1994.891789,333.9334901,227.4715818,495.6374579,69.03906667,10.56296
132,2019-07-09,,2028.567412,334.1842008,228.1369706,496.03653,68.702835,10.6166
132,2019-07-10,405.17688,2010.525788,334.3748031,227.534725,495.71364,68.62712,10.52725
132,2019-07-11,,1993.595301,334.0033885,228.211515,495.67676,68.50989412,10.40196
132,2019-07-12,406.56044,1941.785914,333.0601593,226.5579167,494.7626,68.43536,10.42813125
132,2019-07-13,407.23735,1978.151242,,227.8844944,495.545985,69.02639286,
132,2019-07-14,,,,229.3594857,497.3501667,,
132,2019-07-15,,,335.5186027,,497.4826,,
132,2019-07-16,,,335.3570161,229.90585,496.768515,69.3968,
132,2019-07-17,,,,,496.8189706,,
132,2019-07-18,,,,229.3855,496.8865625,69.18415,
132,2019-07-19,,,,226.1241571,496.11241,68.74702,10.5013
132,2019-07-20,,1904.456626,333.8041375,225.2041,496.3371,68.42274,10.56845
132,2019-07-21,,1957.562546,333.7495704,225.8933385,496.3906556,68.70695,
132,2019-07-22,417.4134,1941.430236,333.8733687,226.609,497.3805313,69.0745,10.4496
132,2019-07-23,413.4646,1874.401187,333.5177689,223.817305,495.45409,68.79343,10.162055
132,2019-07-24,,1872.656978,333.0033809,223.93818,495.71164,68.56269,10.23654667
132,2019-07-25,416.32411,1885.943424,333.092799,225.296165,496.67867,69.05856875,10.48907778
132,2019-07-26,415.12859,1896.421177,333.2947406,225.46844,496.9379,68.88250714,10.561275
132,2019-07-27,416.8127,1930.575856,334.3640732,226.4937688,497.2738056,69.1141375,10.53168889
132,2019-07-28,412.7444,1873.45071,333.2401802,224.4012,495.760725,68.9911,10.267825
132,2019-07-29,413.76622,1868.211059,333.1107063,224.134835,494.847255,68.41828,10.121165
132,2019-07-30,412.19159,1852.313366,332.6913668,223.69853,495.245455,68.665235,10.093035
132,2019-07-31,412.31815,1846.398165,332.942159,223.79415,495.17939,68.627195,10.06806
132,2019-08-01,413.69089,1865.311112,332.7485743,223.792375,494.4857,68.433185,10.125385
132,2019-08-02,,,,224.155515,494.833505,68.343165,10.18069474
132,2019-08-03,,,,226.330175,495.062195,68.81937692,10.34026667
132,2019-08-04,,,,225.6398846,495.5973,68.57949,10.35881429
132,2019-08-05,,,,226.3980833,496.28144,68.344575,10.40896667
132,2019-08-06,,,,226.5515,496.5171824,68.52152857,
132,2019-08-07,,2008.902173,336.0848438,,496.8574733,68.59723158,
132,2019-08-08,,,,226.6275636,496.7207895,68.53813,10.377
132,2019-08-09,,,,225.7719235,496.028575,68.590745,10.28122
132,2019-08-10,,,335.6379874,226.3288833,496.32764,68.79075,10.414
132,2019-08-11,,1919.352512,333.3978581,225.3683842,495.523325,68.40449,10.2570375
132,2019-08-12,,1930.162493,333.9691348,225.11918,495.978165,68.910435,10.27403684
132,2019-08-13,,,334.4551594,225.1391727,495.51723,69.08032857,10.25121818
132,2019-08-14,,,,226.42381,496.09372,69.07026154,10.233
132,2019-08-15,,,,226.5838667,496.323615,68.45668947,
132,2019-08-16,,2087.09145,,225.072,495.68456,68.67493571,10.3162
132,2019-08-17,400.93378,2066.914008,334.4583257,,495.6316278,69.14814,10.42192
132,2019-08-18,,,333.8798522,227.1958714,494.24287,68.52397778,10.3253875
132,2019-08-19,,,,227.5640625,494.18475,68.64026667,10.4395
132,2019-08-20,,,,227.2481,495.79826,69.0629,
132,2019-08-21,,,,,496.81737,69.15675,
132,2019-08-22,,,,,496.5462364,69.5695,
132,2019-08-23,401.8185,,,,,,
132,2019-08-24,402.58171,,,,,,
132,2019-08-25,401.38822,2028.766396,,,,,
132,2019-08-26,,,333.8663984,,,,
132,2019-08-27,,,,,498.81795,69.6258,
132,2019-08-28,,2018.07813,333.5239983,,498.60656,69.54678667,
132,2019-08-29,407.51182,2016.626683,334.3473553,,499.0831636,69.63354286,
132,2019-08-30,401.8033,2010.347557,332.5878804,228.0067833,498.20059,69.35413846,10.42714545
132,2019-08-31,402.50557,,,227.7712625,498.85728,69.53578333,10.410345
132,2019-09-01,,,,227.4796875,498.11602,69.49018333,10.45775714
132,2019-09-02,,,335.8264478,,498.832475,69.40108333,
132,2019-09-03,,,335.9395489,,499.5663364,69.82272857,
132,2019-09-04,,2009.345773,334.9605454,226.0101143,499.2242923,69.342055,10.21962
132,2019-09-05,,,,226.56965,499.3630571,69.22400588,10.33531429
132,2019-09-06,,,336.7214448,227.42955,499.51855,69.46871,10.30476667
132,2019-09-07,414.86595,1898.515694,333.6720874,226.1680667,498.60687,69.43394,10.30386667
132,2019-09-08,416.49033,,,227.7488,499.689,69.9718,10.4813
132,2019-09-09,,,,226.2077,499.9819667,69.43557143,
132,2019-09-10,,2029.701504,335.7920542,,499.7046,69.83054,
132,2019-09-11,,,335.5012742,,499.5874333,70.097,
132,2019-09-12,414.25806,2040.511016,334.3279047,227.5719,498.4726316,69.626555,
132,2019-09-13,,,333.6288758,226.703425,498.081635,69.313105,10.43003333
132,2019-09-14,,,,227.3896692,498.2937188,69.31635,
132,2019-09-15,,2057.630949,,,499.8974727,69.911775,
132,2019-09-16,,,334.9436618,227.1802,499.3812444,69.86556316,10.445
132,2019-09-17,,,334.9187243,227.81342,498.8465316,69.3001,10.4512
132,2019-09-18,,2004.302029,333.6023353,225.6223625,498.2830176,69.47671,10.28984
132,2019-09-19,,,,226.26276,498.72027,69.27445263,10.2644
132,2019-09-20,,2023.256167,334.1348379,226.1847167,498.8733111,69.349075,10.30812857
132,2019-09-21,410.89633,1998.13594,333.6031934,226.236945,497.991875,69.1219,10.298925
132,2019-09-22,413.01412,1976.810633,333.2742319,226.42308,498.146255,69.092575,10.43545
132,2019-09-23,,1997.846651,332.7727649,227.2412389,497.894305,69.48018333,10.34841
132,2019-09-24,410.17286,,,227.6229706,498.119905,69.216895,10.3789
132,2019-09-25,,,,227.7161556,498.171565,69.58293,10.39836429
132,2019-09-26,,,,227.7097909,498.58684,69.358075,
132,2019-09-27,,,335.0272314,227.2235,498.2838188,69.28792,
132,2019-09-28,,,,227.369825,499.1603875,69.12196,
132,2019-09-29,,,,,498.9817083,69.14228571,
132,2019-09-30,,,,,499.8490833,,
132,2019-10-01,,,,227.4741,499.09156,69.28476,10.4407
132,2019-10-02,,1950.684587,334.8906374,227.5104,498.815395,68.71127,
132,2019-10-03,418.96938,1922.569365,333.7018272,226.8229231,498.9002421,69.555805,
132,2019-10-04,,,335.9126276,,499.7186455,70.0591625,
132,2019-10-05,422.56169,2019.323374,,,498.89284,69.73472632,10.46604
132,2019-10-06,,2036.739299,,227.3673765,498.53515,69.17317,
132,2019-10-07,417.72077,,,227.50916,498.21634,69.455995,
132,2019-10-08,416.78522,1978.644821,332.7762778,225.9641583,497.968135,69.517005,10.30836667
132,2019-10-09,416.27391,,333.1568167,226.532475,497.04235,69.45218,10.3838
132,2019-10-10,,,335.2497921,227.67114,497.930455,69.71006875,10.4443
132,2019-10-11,,,336.0974053,,,69.71296667,
132,2019-10-12,,2014.89899,334.3575063,228.04456,498.771815,69.46859,
132,2019-10-13,,2016.203726,333.7059682,227.193225,497.654865,69.238295,
132,2019-10-14,,1989.311119,,227.1994313,498.30387,69.31377368,10.3428
132,2019-10-15,,2019.22003,334.204775,226.7646625,498.562405,69.26016842,
132,2019-10-16,,,335.0727913,,499.953425,69.29326471,
132,2019-10-17,,,,227.67985,499.26905,69.19445789,
132,2019-10-18,416.18296,2011.831549,334.349938,226.7400316,497.61549,69.15256,
132,2019-10-19,,,,226.6693154,498.0130789,69.44821667,10.4293
132,2019-10-20,,,,,499.56975,69.73097143,
132,2019-10-21,,,336.6402979,,498.8068,69.5192375,
132,2019-10-22,,,335.0815916,226.5928444,497.9262455,69.53345,
132,2019-10-23,,2025.409998,334.7471931,227.5825714,498.6197867,69.36793333,
132,2019-10-24,,2048.012504,335.7699976,,498.9194875,69.6207,
132,2019-10-25,,2026.999001,334.8991104,,498.82465,69.07044,
132,2019-10-26,418.25331,1979.92816,332.396542,226.302885,497.80375,69.33838947,10.33816364
132,2019-10-27,418.31137,1970.218014,,226.17352,497.629795,69.171785,10.3624
132,2019-10-28,,1982.487766,333.5569096,227.27374,498.4601833,69.2383,10.40914286
132,2019-10-29,416.57812,1963.444485,332.4372922,227.65553,498.0816111,68.38641579,10.35271176
132,2019-10-30,415.99633,1965.149687,333.0608138,227.38038,497.58817,68.54057,10.32442143
132,2019-10-31,,2012.524535,333.9485287,228.03769,497.8382313,68.19664615,10.44692
132,2019-11-01,,2022.646677,335.0479553,226.9052286,498.15721,68.36747,10.32516667
132,2019-11-02,,,,,499.00725,68.98623571,
132,2019-11-03,,,,227.9642,498.7251273,68.39537059,
132,2019-11-04,,2024.483206,335.0528478,227.5077,498.1265737,68.08026842,
132,2019-11-05,424.16649,,,228.136025,498.70945,68.83652,
132,2019-11-06,420.33143,,333.3976672,228.02208,498.6001263,68.13522222,
132,2019-11-07,418.51767,,332.6145882,226.6671615,497.8895333,67.86428,10.29728
132,2019-11-08,,,332.8501659,226.896655,497.478405,67.5049,10.32636667
132,2019-11-09,,,,227.5375643,498.3410556,68.033965,10.4186
132,2019-11-10,,,,228.37498,498.8973333,68.77485263,10.382
132,2019-11-11,424.95853,,,227.093875,498.1348571,69.16441818,10.3096
132,2019-11-12,,,,227.99118,498.4357842,,10.35241667
132,2019-11-13,,,,226.35795,496.93815,68.22855,10.349425
132,2019-11-14,,1974.671481,333.1843348,226.6068,497.37119,68.3547,10.30778571
132,2019-11-15,418.3156,1985.221567,333.1398649,226.8328923,498.531235,68.64258889,10.344375
132,2019-11-16,,,,,499.3102,69.10827778,
132,2019-11-17,,,336.3127798,227.9756,498.71778,68.79643636,
132,2019-11-18,419.35015,1985.104434,333.6011827,226.4733714,498.3668316,68.15441176,10.19605
132,2019-11-19,,1972.330572,332.7663222,227.4327467,497.9921867,68.3678,10.17929333
132,2019-11-20,,1998.81784,333.1418861,227.4805538,498.4889789,68.461695,10.4121
132,2019-11-21,,2052.777245,335.8829354,,499.2037,68.14361176,
132,2019-11-22,,,336.0456828,,499.2599,67.95039474,
132,2019-11-23,425.55324,,335.0244505,228.1836,498.7721267,68.64978,
132,2019-11-24,,1980.23828,334.75512,227.278325,498.8982714,67.75906,10.3949
132,2019-11-25,,1999.180272,333.54648,227.1999667,497.8734882,68.42015,10.32651538
132,2019-11-26,,2053.779116,335.4928886,227.3999,499.2249,67.45814,
132,2019-11-27,,2000.460926,333.5982278,226.9198429,498.7929625,68.48218947,10.44505556
132,2019-11-28,,2000.007327,333.8597736,227.2550188,499.0711333,67.9265,10.38332857
132,2019-11-29,,1963.095059,333.0001405,226.65437,497.67777,67.672375,10.3094125
132,2019-11-30,,,,227.1311889,498.5234167,68.63457778,10.3866
132,2019-12-01,,,,227.42715,498.47417,68.63025,
132,2019-12-02,417.93987,1972.236415,332.64062,226.672985,497.22557,68.35791111,10.32201667
132,2019-12-03,,1986.532207,333.2643675,227.0942429,497.9996625,68.38757,10.4144
132,2019-12-04,,1998.99321,333.5729225,228.0929,499.2067643,68.031075,
132,2019-12-05,,1984.159131,333.2686752,226.67192,498.03226,68.548215,10.43637778
132,2019-12-06,,2002.325245,333.2495346,227.38729,498.833805,68.12604444,10.37582
132,2019-12-07,,2002.386804,333.9651018,227.48268,499.25912,68.05161875,10.46963333
132,2019-12-08,,2012.579249,333.7293558,227.3730438,498.8883789,68.4916625,10.4791
132,2019-12-09,,2007.390134,333.7783693,227.6932143,499.0330077,68.3804,
132,2019-12-10,,2044.999852,335.2170161,,,68.61223333,
132,2019-12-11,424.72928,1981.01039,333.5603973,226.505,498.6634583,68.32225714,10.35221667
132,2019-12-12,,1989.629449,333.2701651,226.79168,498.47337,68.331355,10.4023
132,2019-12-13,,2013.670976,333.8262607,227.270655,498.138925,68.10769,10.5142
132,2019-12-14,,1999.961814,331.8661998,227.1869,498.2915647,68.23982941,
132,2019-12-15,428.82617,2070.932122,334.2143331,228.02132,498.8987182,68.17806,
132,2019-12-16,,,,227.73192,498.8649474,68.02603,
132,2019-12-17,,2021.363968,334.9820681,227.9913,499.3532778,68.21852105,
132,2019-12-18,421.73626,1990.381621,333.2995711,226.9772438,498.9134053,67.874925,10.37246
